Vendor ID,Vendor Name,Technology Type,Cost (€),Energy Savings (%),Vendor Location,Contract Duration (Months),Technology ROI (%),Installation Time (Days),Maintenance Cost (€/Year),Vendor Rating (1-5),Technology Lifespan (Years),Carbon Reduction (kg CO2/Year),Vendor Contact,Technology Status
Vendor-0194,EcoInfra,Renewable Energy,15203.7,12,Porto,60,6,3,3053.34,1,7,7718,sva0j_cs10@ecoinfra.com,Cancelled
Vendor-0195,TechOptima,Hardware,10579.3,25,Porto,12,9,9,2431.43,4,8,3916,ghfp8o3ju2@techoptima.com,Active
Vendor-0196,GreenCompute,Monitoring,17149.7,10,Munich,24,7,11,1720.1,4,4,4342,euc3piedn4@greencompute.com,Inactive
Vendor-0197,TechOptima,Hardware,14612.2,17,Porto,60,22,9,1126.88,5,6,1761,tkcf7-drp8@techoptima.com,Active
Vendor-0198,EcoInfra,Monitoring,15685.4,23,Porto,60,19,7,2617.26,1,12,4225,ja9-kcv59e@ecoinfra.com,Active
Vendor-0199,GreenCompute,Hardware,10871.0,13,Porto,24,17,5,4689.67,3,13,6478,cgzoh4-sjl@greencompute.com,In Development
Vendor-0200,PowerSolutions,Hardware,17424.8,23,Graz,36,9,1,2761.39,4,12,4351,md_-t8v1n7@powersolutions.com,Active
Vendor-0201,CoolIT,Hardware,23124.3,10,Munich,60,5,13,995.04,4,4,1162,muk7-4swxd@coolit.com,On Hold
Vendor-0202,GreenCompute,Hardware,8063.0,16,Gothenburg,48,23,12,2510.71,4,10,9739,4rj290j-p1@greencompute.com,Active
Vendor-0203,CoolIT,Monitoring,5424.5,11,Munich,12,15,3,1706.09,4,19,5866,w6ggwchz_p@coolit.com,Active
Vendor-0204,PowerSolutions,Hardware,22039.4,28,Warsaw,36,22,12,4447.95,3,3,5619,fv855ysfx1@powersolutions.com,On Hold
Vendor-0205,TechOptima,Software,20957.5,10,Milan,48,11,13,625.86,2,7,10266,dvpkb7o18m@techoptima.com,Inactive
Vendor-0206,TechOptima,Hardware,9893.7,22,Cork,48,9,2,1870.61,4,10,4631,wqsaisxcw4@techoptima.com,Active
Vendor-0207,EcoInfra,Hardware,21542.6,24,Cambridge,36,8,8,3822.59,4,10,2756,iq2-hhkikc@ecoinfra.com,Active
Vendor-0208,TechOptima,Renewable Energy,18578.8,19,Graz,48,11,5,2448.44,4,16,9970,s7b1two6kz@techoptima.com,Pending
Vendor-0209,GreenCompute,Hardware,20964.8,15,Warsaw,48,12,8,3660.98,4,16,4090,_rb4vvj_an@greencompute.com,On Hold
Vendor-0210,CoolIT,Renewable Energy,23268.8,12,Cambridge,48,10,2,2045.77,4,17,1363,bbgcivvu9p@coolit.com,On Hold
Vendor-0211,GreenCompute,Software,12543.7,12,Warsaw,48,6,12,4174.28,2,11,9924,v8n9yk7-ft@greencompute.com,Active
Vendor-0212,CoolIT,Renewable Energy,21074.1,25,Milan,12,6,2,4234.59,4,17,1676,-37o3b06d1@coolit.com,On Hold
Vendor-0213,PowerSolutions,Hardware,19256.6,29,Gothenburg,36,10,10,4291.97,1,14,8036,tnalg5on1g@powersolutions.com,On Hold
Vendor-0214,CoolIT,Hardware,16596.8,15,Porto,60,23,3,4603.27,5,15,1870,jcvh2c_j1i@coolit.com,In Development
Vendor-0215,EcoInfra,Software,23786.8,22,Cork,12,16,3,4584.48,5,10,7075,xi-1xa02fd@ecoinfra.com,On Hold
Vendor-0216,TechOptima,Hardware,18264.4,11,Porto,36,6,5,1822.23,3,10,8051,vk3j96y5v-@techoptima.com,Inactive
Vendor-0217,GreenCompute,Monitoring,16731.6,11,Munich,36,6,12,1598.53,3,18,3982,-0z0ghxn2m@greencompute.com,In Development
Vendor-0218,GreenCompute,Monitoring,16642.6,27,Warsaw,12,18,10,4786.52,4,19,3136,kalhxsbb3m@greencompute.com,Active
Vendor-0219,TechOptima,Renewable Energy,17033.7,25,Lyon,12,24,9,2150.04,4,16,5965,gk885yibna@techoptima.com,Active
Vendor-0220,PowerSolutions,Renewable Energy,22933.4,23,Cambridge,24,22,6,4981.22,4,13,6810,ylhu3tbtah@powersolutions.com,Pending
Vendor-0221,CoolIT,Monitoring,10699.6,29,Munich,48,24,3,1546.65,1,12,2086,obi44pxo34@coolit.com,On Hold
Vendor-0222,GreenCompute,Hardware,19144.1,23,Cambridge,48,18,12,4514.51,4,10,5613,rrqy3s62i_@greencompute.com,Active
Vendor-0223,EcoInfra,Monitoring,9117.1,11,Lyon,12,13,2,4194.56,2,17,2947,bfyncru8g4@ecoinfra.com,Inactive
Vendor-0224,GreenCompute,Renewable Energy,10332.7,28,Cambridge,24,18,13,1715.36,4,6,5554,ew1gageig3@greencompute.com,In Development
Vendor-0225,TechOptima,Software,18097.0,23,Munich,24,6,9,1689.66,5,14,8725,ftx7u9u9bv@techoptima.com,Pending
Vendor-0226,EcoInfra,Software,15348.9,16,Munich,36,13,11,4763.25,4,6,8233,bki87t1y-c@ecoinfra.com,Active
Vendor-0227,PowerSolutions,Hardware,23106.8,16,Graz,12,15,3,3307.31,5,3,3754,gtn3_d_t-y@powersolutions.com,On Hold
Vendor-0228,GreenCompute,Hardware,18215.8,28,Cork,48,20,9,3891.17,4,17,7730,1f016wxbb4@greencompute.com,Active
Vendor-0229,CoolIT,Software,13097.0,20,Warsaw,48,22,2,633.05,4,9,10306,d0zm9rqs1i@coolit.com,Active
Vendor-0230,EcoInfra,Software,7697.2,11,Lyon,12,9,13,4975.59,4,3,9148,y-wsz3y4ec@ecoinfra.com,Active
Vendor-0231,GreenCompute,Hardware,6669.5,13,Milan,12,18,5,1502.33,1,7,6901,s2y-te78kx@greencompute.com,Active
Vendor-0232,CoolIT,Hardware,14940.4,15,Lyon,36,15,3,1314.95,2,16,8398,99hcc2azyv@coolit.com,Active
Vendor-0233,EcoInfra,Renewable Energy,16528.6,11,Munich,24,9,7,4935.27,4,18,7635,66_c4tuod6@ecoinfra.com,Cancelled
Vendor-0234,CoolIT,Hardware,14663.4,20,Gothenburg,24,20,3,732.34,3,9,1600,7vty0083d6@coolit.com,Active
Vendor-0235,EcoInfra,Renewable Energy,13669.5,24,Cork,48,5,10,3633.16,2,12,10382,zyumw0w86m@ecoinfra.com,Cancelled
Vendor-0236,CoolIT,Monitoring,15895.2,23,Gothenburg,60,19,2,4287.19,4,13,8852,thykcym-5a@coolit.com,Active
Vendor-0237,CoolIT,Hardware,13267.3,12,Milan,60,10,9,3549.44,2,4,9376,ibonizv2ue@coolit.com,Active
Vendor-0238,GreenCompute,Software,6266.7,23,Munich,48,17,1,1602.86,1,9,10401,94b1tp8-_2@greencompute.com,Active
Vendor-0239,EcoInfra,Monitoring,7906.2,12,Cork,12,8,11,1148.49,3,12,1399,coobf9w-9i@ecoinfra.com,Cancelled
Vendor-0240,PowerSolutions,Monitoring,7331.0,12,Gothenburg,36,14,3,3837.5,3,7,4890,qht9bldl_e@powersolutions.com,Pending
Vendor-0241,CoolIT,Hardware,11913.5,23,Lyon,60,11,10,2213.48,5,16,3915,4budwezih1@coolit.com,Active
Vendor-0242,GreenCompute,Monitoring,6436.5,29,Lyon,60,10,11,4575.63,4,6,10196,-p7bqnmx37@greencompute.com,Inactive
Vendor-0243,GreenCompute,Software,11151.8,25,Porto,24,5,8,1326.38,4,3,10205,6rlpjpv8dp@greencompute.com,On Hold
Vendor-0244,EcoInfra,Software,6793.6,26,Warsaw,12,19,11,876.58,4,8,8980,uaf96y98bg@ecoinfra.com,Pending
Vendor-0245,GreenCompute,Hardware,15613.1,22,Lyon,24,8,2,1166.69,4,15,7336,qz-s5648y7@greencompute.com,Active
Vendor-0246,TechOptima,Hardware,23397.1,11,Munich,48,5,8,1997.44,4,14,3154,6zl9p69v3p@techoptima.com,Active
Vendor-0247,CoolIT,Hardware,18302.3,21,Cork,24,18,2,3535.26,5,10,9861,bnfpg52aa1@coolit.com,On Hold
Vendor-0248,EcoInfra,Hardware,6675.4,23,Lyon,48,18,11,4396.43,4,14,3823,7mmztcaih4@ecoinfra.com,Pending
Vendor-0249,TechOptima,Software,6040.8,13,Cork,24,20,1,2166.47,3,5,9782,dezqnqvn1k@techoptima.com,Pending
Vendor-0250,CoolIT,Hardware,20678.0,14,Graz,12,15,7,3400.08,1,4,2012,yom-nc6vvt@coolit.com,Cancelled
Vendor-0251,EcoInfra,Renewable Energy,6488.3,13,Warsaw,24,10,7,700.39,3,9,8757,bzgmsh6n_8@ecoinfra.com,Pending
Vendor-0252,EcoInfra,Software,23481.9,12,Lyon,24,18,12,3325.26,4,10,4896,f644wr7ejh@ecoinfra.com,Pending
Vendor-0253,PowerSolutions,Renewable Energy,9348.3,15,Graz,12,11,7,2406.44,3,5,9039,abuocs0yfz@powersolutions.com,Active
Vendor-0254,GreenCompute,Hardware,14744.0,13,Lyon,48,18,12,3130.78,2,8,5880,4e5m1tqida@greencompute.com,On Hold
Vendor-0255,EcoInfra,Software,14052.4,21,Cambridge,24,22,4,1595.66,4,7,5832,8pe9y804pi@ecoinfra.com,Pending
Vendor-0256,GreenCompute,Hardware,20988.7,25,Graz,60,8,10,2529.0,4,10,10033,kjxhz3qya3@greencompute.com,Inactive
Vendor-0257,TechOptima,Renewable Energy,12036.4,25,Porto,12,5,10,1859.67,4,9,2525,qgz1huko_d@techoptima.com,Active
Vendor-0258,GreenCompute,Renewable Energy,10926.3,24,Graz,48,19,6,3768.33,4,10,9136,r41mkypsh9@greencompute.com,Active
Vendor-0259,PowerSolutions,Software,15398.8,21,Porto,60,9,3,2497.55,4,18,4806,2kalypiki5@powersolutions.com,In Development
Vendor-0260,TechOptima,Software,14408.1,24,Cork,36,17,2,1837.23,4,7,10532,wqymm-50cq@techoptima.com,Active
Vendor-0261,PowerSolutions,Monitoring,21033.9,11,Cork,48,6,3,3809.56,5,11,5323,1i6r9uxex5@powersolutions.com,On Hold
Vendor-0262,PowerSolutions,Monitoring,20913.1,26,Cork,24,15,5,3295.64,4,6,10023,7p7mw07y2y@powersolutions.com,Inactive
Vendor-0263,TechOptima,Hardware,16614.7,10,Porto,12,10,9,2818.18,5,9,1376,egq982qdn5@techoptima.com,Active
Vendor-0264,PowerSolutions,Hardware,24613.5,24,Cork,12,20,11,943.63,4,4,9977,yy1cvnr1be@powersolutions.com,Pending
Vendor-0265,CoolIT,Monitoring,21758.9,25,Milan,60,19,13,3620.05,4,7,8923,qm_4yfiymm@coolit.com,Active
Vendor-0266,GreenCompute,Renewable Energy,10173.9,28,Graz,60,10,10,3090.49,4,13,9809,w9lmfstdmt@greencompute.com,On Hold
Vendor-0267,TechOptima,Monitoring,6184.2,28,Warsaw,36,17,12,2386.27,4,6,3811,k6_5e-rml3@techoptima.com,Inactive
Vendor-0268,PowerSolutions,Monitoring,17389.7,14,Milan,60,23,5,3265.83,4,3,3562,p0eg1s3f1m@powersolutions.com,Active
Vendor-0269,TechOptima,Hardware,9276.3,28,Milan,60,17,13,2323.69,4,13,6942,e3xg5dfe0i@techoptima.com,Active
Vendor-0270,PowerSolutions,Software,18003.9,21,Cambridge,12,22,10,3539.59,2,10,10528,15q0qub3_2@powersolutions.com,In Development
Vendor-0271,GreenCompute,Hardware,8187.8,21,Cork,48,9,4,4503.71,4,16,3206,--3e8q7pj6@greencompute.com,Pending
Vendor-0272,EcoInfra,Software,21768.0,13,Milan,36,23,9,3279.27,4,15,1743,vvj4nths7j@ecoinfra.com,Pending
Vendor-0273,GreenCompute,Renewable Energy,11196.4,28,Munich,24,8,10,4868.37,3,13,2786,8u3ms01yit@greencompute.com,Cancelled
Vendor-0274,PowerSolutions,Monitoring,9784.0,29,Gothenburg,12,13,6,4509.67,1,7,3677,oiapkuxfug@powersolutions.com,Active
Vendor-0275,PowerSolutions,Renewable Energy,11775.7,21,Porto,60,9,13,4791.93,4,15,2625,buo-ottx8-@powersolutions.com,In Development
Vendor-0276,PowerSolutions,Monitoring,19870.8,17,Graz,24,8,8,4137.98,4,3,9294,ookf5an9m8@powersolutions.com,Inactive
Vendor-0277,TechOptima,Renewable Energy,16995.3,18,Warsaw,36,14,6,3144.91,4,6,5810,_kgx509ow7@techoptima.com,In Development
Vendor-0278,TechOptima,Software,6222.5,22,Porto,12,12,4,1143.86,3,14,3679,1xa_pk37zk@techoptima.com,Active
Vendor-0279,TechOptima,Monitoring,7184.8,10,Gothenburg,24,15,1,679.08,4,10,5645,_el8e__6n7@techoptima.com,On Hold
Vendor-0280,EcoInfra,Monitoring,21587.0,20,Porto,24,10,8,846.29,3,9,4744,feww-kgokz@ecoinfra.com,Active
Vendor-0281,PowerSolutions,Renewable Energy,16687.2,15,Porto,60,17,3,1846.07,4,3,4984,fhwho2yefj@powersolutions.com,Pending
Vendor-0282,CoolIT,Software,10883.7,19,Cambridge,24,5,3,3644.11,5,8,6622,v8me_dbcfo@coolit.com,Pending
Vendor-0283,TechOptima,Renewable Energy,11843.5,27,Lyon,24,17,1,2469.14,1,5,5092,xajwxq3qom@techoptima.com,In Development
Vendor-0284,TechOptima,Software,12510.0,11,Gothenburg,36,18,4,718.79,4,11,7792,85ppr_ec_2@techoptima.com,Active
Vendor-0285,PowerSolutions,Renewable Energy,6510.1,21,Graz,24,6,7,3990.07,4,12,9880,ech_1tp8d7@powersolutions.com,On Hold
Vendor-0286,EcoInfra,Hardware,10511.8,17,Graz,12,12,7,967.5,3,18,3571,s722enxfpj@ecoinfra.com,Active
Vendor-0287,CoolIT,Software,11000.6,11,Cork,24,18,1,963.43,4,8,9617,up1ss1lpcz@coolit.com,Active
Vendor-0288,TechOptima,Hardware,24149.0,16,Graz,60,12,13,1767.92,4,7,9207,g3rwe11qdv@techoptima.com,In Development
Vendor-0289,GreenCompute,Renewable Energy,8155.3,17,Warsaw,36,8,12,921.43,3,6,4554,qjzzh_mhta@greencompute.com,Active
Vendor-0290,CoolIT,Software,8627.7,19,Gothenburg,36,12,4,2982.64,4,10,1718,u0ggie-s8-@coolit.com,Cancelled
Vendor-0291,CoolIT,Renewable Energy,22427.2,15,Graz,48,12,5,1821.5,5,13,1543,exl3ksx90j@coolit.com,Active
Vendor-0292,CoolIT,Monitoring,23345.5,18,Munich,24,17,3,4813.4,1,11,4011,lqg1r5efl6@coolit.com,Active
Vendor-0293,CoolIT,Hardware,19878.9,20,Porto,60,17,10,2290.24,5,16,8672,f0kct_azqi@coolit.com,In Development
Vendor-0294,CoolIT,Software,7681.9,28,Cork,48,14,12,1239.14,4,10,5924,f83_w6vkia@coolit.com,Active
Vendor-0295,PowerSolutions,Hardware,14018.2,27,Gothenburg,48,13,6,555.47,2,4,8829,5z47z6bkqe@powersolutions.com,Active
Vendor-0296,CoolIT,Renewable Energy,16198.3,25,Graz,60,10,13,3097.63,5,13,9764,gghiy18q7v@coolit.com,Cancelled
Vendor-0297,CoolIT,Renewable Energy,15987.7,11,Cork,48,6,6,2954.34,5,3,7963,t9tzz0d_xv@coolit.com,Active
Vendor-0298,GreenCompute,Software,19674.3,10,Cork,36,5,4,2269.87,4,7,3209,49ew1-4t0q@greencompute.com,Active
Vendor-0299,EcoInfra,Hardware,15158.0,23,Milan,60,10,9,1563.6,2,8,3053,suwgqm_wt4@ecoinfra.com,In Development
Vendor-0300,EcoInfra,Monitoring,18226.2,10,Milan,48,22,8,3453.77,5,5,1981,ocwqu7onf4@ecoinfra.com,Active
Vendor-0301,TechOptima,Software,24552.8,26,Milan,36,5,5,2381.4,5,11,7123,gkq8rf7655@techoptima.com,In Development
Vendor-0302,TechOptima,Monitoring,9851.2,21,Milan,48,14,13,1293.76,5,6,9356,dokc8_7gvk@techoptima.com,Pending
Vendor-0303,PowerSolutions,Hardware,11469.6,28,Graz,12,13,1,2455.6,4,11,3366,13dgxt615c@powersolutions.com,Cancelled
Vendor-0304,CoolIT,Software,9291.7,13,Cork,48,13,4,2862.54,5,18,9169,wpqe3q6aj_@coolit.com,Active
Vendor-0305,EcoInfra,Renewable Energy,10133.7,22,Cambridge,48,17,8,4756.61,3,7,9455,dhm839scqs@ecoinfra.com,In Development
Vendor-0306,TechOptima,Renewable Energy,8676.9,27,Porto,60,14,4,2655.2,5,7,5259,hl472anik5@techoptima.com,Active
Vendor-0307,EcoInfra,Hardware,9552.3,10,Cork,12,11,4,2721.0,3,14,2872,jef_-x1mn3@ecoinfra.com,Active
Vendor-0308,EcoInfra,Monitoring,21780.4,17,Lyon,36,17,11,2931.82,5,18,9125,8-pw8hf0q2@ecoinfra.com,Active
Vendor-0309,EcoInfra,Hardware,10914.2,28,Gothenburg,60,5,8,3582.29,4,12,9696,pmrtzwfmy_@ecoinfra.com,In Development
Vendor-0310,TechOptima,Hardware,23655.9,23,Lyon,36,10,4,1338.1,3,3,5055,4klnrdfcbs@techoptima.com,On Hold
Vendor-0311,CoolIT,Software,22271.5,17,Cambridge,36,16,8,2706.46,4,13,7537,hhc0w83p2i@coolit.com,In Development
Vendor-0312,TechOptima,Software,7290.0,26,Milan,12,19,3,4466.83,4,18,6326,gwz81wu8da@techoptima.com,In Development
Vendor-0313,EcoInfra,Hardware,19027.4,12,Milan,36,13,11,4565.12,4,15,9893,_1-qtns454@ecoinfra.com,Active
Vendor-0314,CoolIT,Monitoring,11286.1,23,Porto,36,15,4,4326.01,4,7,5703,xud1ufkc9l@coolit.com,On Hold
Vendor-0315,EcoInfra,Hardware,11834.4,27,Milan,36,7,1,1447.55,4,17,10711,ny-bynu_uu@ecoinfra.com,Active
Vendor-0316,EcoInfra,Hardware,14763.8,23,Graz,24,15,6,2819.11,5,4,1198,1iezjwp0m7@ecoinfra.com,In Development
Vendor-0317,GreenCompute,Hardware,7721.2,16,Lyon,24,9,13,4693.44,4,4,1931,cieh1amjxn@greencompute.com,Active
Vendor-0318,TechOptima,Renewable Energy,23576.1,29,Lyon,24,21,9,529.76,4,9,6583,swlj3bbyxw@techoptima.com,Cancelled
Vendor-0319,CoolIT,Hardware,24282.5,29,Milan,48,24,1,4555.13,4,4,10014,0wn0bd41ud@coolit.com,Active
Vendor-0320,PowerSolutions,Renewable Energy,7871.6,13,Cambridge,36,6,6,1291.31,4,4,7944,xvs17j3hn3@powersolutions.com,Inactive
Vendor-0321,EcoInfra,Monitoring,9096.2,22,Porto,60,14,8,2939.5,4,12,6479,-zsde4yk6-@ecoinfra.com,In Development
Vendor-0322,CoolIT,Monitoring,5421.5,15,Cork,48,16,5,1417.17,4,7,4166,w7nr-iuevc@coolit.com,Cancelled
Vendor-0323,EcoInfra,Monitoring,10031.3,18,Graz,60,23,6,4439.66,4,12,4364,n7rfaqr6tx@ecoinfra.com,Active
Vendor-0324,GreenCompute,Hardware,18552.1,27,Cambridge,24,24,8,3918.98,3,17,3542,rdh2xjua82@greencompute.com,Cancelled
Vendor-0325,GreenCompute,Renewable Energy,16852.4,19,Porto,36,11,2,2342.9,4,12,8431,7h8mv69y1e@greencompute.com,In Development
Vendor-0326,CoolIT,Hardware,17152.6,27,Lyon,48,20,10,1374.04,5,8,8685,4fwyte6a6-@coolit.com,Cancelled
Vendor-0327,PowerSolutions,Monitoring,8974.3,17,Warsaw,24,18,4,2510.5,5,18,1310,1ug4l9mqex@powersolutions.com,In Development
Vendor-0328,TechOptima,Software,13231.0,16,Cambridge,12,12,9,947.7,4,6,4811,maky-80u5j@techoptima.com,In Development
Vendor-0329,TechOptima,Software,21259.7,28,Cambridge,12,8,13,3200.01,4,8,7923,1v2kqjcgyq@techoptima.com,On Hold
Vendor-0330,TechOptima,Hardware,10257.6,22,Cambridge,24,11,6,2019.25,4,9,7716,bkno6z97lx@techoptima.com,In Development
Vendor-0331,GreenCompute,Software,16852.6,10,Cambridge,36,17,1,577.04,3,18,6620,s5cxf1tbre@greencompute.com,In Development
Vendor-0332,PowerSolutions,Monitoring,10248.7,12,Gothenburg,48,20,9,2393.51,4,14,3748,ttjy0-0d05@powersolutions.com,In Development
Vendor-0333,PowerSolutions,Renewable Energy,14673.9,20,Porto,12,14,9,3686.85,5,15,1604,zriphy8o7l@powersolutions.com,Active
Vendor-0334,GreenCompute,Software,20435.6,19,Warsaw,12,15,5,3394.11,4,7,7872,q9lqqhed51@greencompute.com,Inactive
Vendor-0335,TechOptima,Renewable Energy,13390.6,19,Cork,48,15,3,954.83,5,10,8475,klmhs4z10r@techoptima.com,In Development
Vendor-0336,PowerSolutions,Software,20365.1,11,Porto,60,6,9,4798.56,4,4,5670,n27ifhh-nh@powersolutions.com,Cancelled
Vendor-0337,PowerSolutions,Hardware,10535.2,23,Porto,12,24,9,3552.2,4,12,5074,swg7v6aww2@powersolutions.com,Pending
Vendor-0338,GreenCompute,Renewable Energy,13615.7,25,Milan,36,22,6,3186.11,4,12,8457,0uxctowi4l@greencompute.com,In Development
Vendor-0339,TechOptima,Monitoring,10916.8,22,Lyon,24,11,1,3683.09,3,8,3927,07hfgxb20b@techoptima.com,On Hold
Vendor-0340,TechOptima,Monitoring,24783.7,19,Munich,48,13,11,2997.55,5,7,7165,xh1hhukc8l@techoptima.com,Inactive
Vendor-0341,GreenCompute,Monitoring,21721.4,21,Lyon,24,15,1,2318.94,4,13,6176,iqe6x3l812@greencompute.com,In Development
Vendor-0342,PowerSolutions,Software,9920.4,22,Graz,36,10,2,2689.37,4,12,6476,g6znitepj0@powersolutions.com,Cancelled
Vendor-0343,PowerSolutions,Monitoring,8701.8,28,Cork,36,13,10,2536.8,4,8,1921,y_aqx7xaao@powersolutions.com,On Hold
Vendor-0344,CoolIT,Monitoring,17460.4,27,Cork,24,10,13,3703.71,1,11,7172,kpshnbizks@coolit.com,In Development
Vendor-0345,PowerSolutions,Software,8991.5,18,Milan,36,19,4,3940.19,5,7,2193,w1gho595s8@powersolutions.com,Active
Vendor-0346,GreenCompute,Renewable Energy,8065.2,11,Munich,24,9,4,1905.64,4,6,10809,-yvjhobj9p@greencompute.com,Active
Vendor-0347,PowerSolutions,Hardware,6295.7,17,Graz,48,20,1,4032.86,4,6,8666,-hwcuh5wyj@powersolutions.com,Active
Vendor-0348,TechOptima,Monitoring,11779.7,12,Cork,48,8,10,2898.93,5,13,5019,vr-yol991g@techoptima.com,Cancelled
Vendor-0349,TechOptima,Monitoring,10670.0,14,Porto,12,12,3,954.22,3,10,1022,n-a2kfq5kz@techoptima.com,Pending
Vendor-0350,TechOptima,Monitoring,8114.0,26,Gothenburg,48,9,10,2590.5,3,4,2903,fal_ojpwqe@techoptima.com,Active
Vendor-0351,EcoInfra,Hardware,20692.7,11,Graz,24,19,10,3413.66,3,14,4621,c0jic8-ceb@ecoinfra.com,Active
Vendor-0352,EcoInfra,Hardware,5847.9,29,Cambridge,60,24,9,3500.88,3,13,8421,-4ac_7i7qj@ecoinfra.com,Active
Vendor-0353,GreenCompute,Hardware,23256.0,11,Lyon,24,12,4,716.27,4,16,4290,igzjlb9c4u@greencompute.com,Active
Vendor-0354,PowerSolutions,Renewable Energy,19081.9,11,Cork,48,17,1,2126.42,4,12,9454,b3bwbcaam0@powersolutions.com,Inactive
Vendor-0355,TechOptima,Software,12255.6,15,Lyon,36,8,4,1826.98,5,10,6625,iq03mtic7i@techoptima.com,Inactive
Vendor-0356,TechOptima,Monitoring,20223.6,16,Warsaw,24,11,12,2616.73,5,19,4381,_1r9iqmg1a@techoptima.com,Cancelled
Vendor-0357,EcoInfra,Software,12840.5,13,Gothenburg,36,9,9,4431.71,4,16,6598,el7xwt3qfe@ecoinfra.com,Pending
Vendor-0358,CoolIT,Software,22126.3,14,Lyon,60,11,8,4635.07,4,5,5332,aqbddcj_9v@coolit.com,Pending
Vendor-0359,EcoInfra,Monitoring,10270.3,20,Warsaw,48,6,1,4048.59,4,8,1767,ue8y-wpk66@ecoinfra.com,Active
Vendor-0360,GreenCompute,Monitoring,12037.4,27,Gothenburg,60,7,12,4828.69,4,11,5878,w5yq8ondu2@greencompute.com,In Development
Vendor-0361,EcoInfra,Software,15954.5,12,Lyon,24,21,12,2519.27,4,10,1046,gmmfffmabu@ecoinfra.com,In Development
Vendor-0362,GreenCompute,Renewable Energy,22779.9,29,Porto,48,15,5,931.23,4,14,4796,uw17uqtelm@greencompute.com,In Development
Vendor-0363,TechOptima,Monitoring,19330.5,27,Lyon,36,6,12,4242.21,3,3,2745,oi8idaqldc@techoptima.com,Active
Vendor-0364,CoolIT,Monitoring,20215.3,13,Cambridge,60,20,1,4428.01,3,10,9587,efe4jvdg0c@coolit.com,Active
Vendor-0365,GreenCompute,Monitoring,8841.6,19,Porto,12,22,9,2284.42,5,14,2002,r_fm5o_o1t@greencompute.com,Active
Vendor-0366,EcoInfra,Hardware,12641.2,24,Cambridge,24,23,7,2824.34,2,4,9094,nef1015ne1@ecoinfra.com,Active
Vendor-0367,TechOptima,Software,19820.0,24,Graz,48,22,13,1647.77,4,5,10640,n0wuxvtbb9@techoptima.com,Cancelled
Vendor-0368,PowerSolutions,Renewable Energy,24624.9,11,Lyon,60,19,4,1763.88,4,6,2353,94-jtej2uv@powersolutions.com,Cancelled
Vendor-0369,PowerSolutions,Renewable Energy,12689.9,22,Cork,24,6,2,4908.27,4,12,7617,8igsyyiufq@powersolutions.com,Active
Vendor-0370,PowerSolutions,Monitoring,23893.0,22,Warsaw,36,14,11,1758.67,4,16,6400,mqr_mjsue2@powersolutions.com,In Development
Vendor-0371,GreenCompute,Monitoring,15744.7,21,Porto,12,8,3,4872.12,4,5,7376,i98agk4jiu@greencompute.com,In Development
Vendor-0372,TechOptima,Hardware,20051.8,24,Lyon,36,7,6,1752.74,2,15,6138,-80nvb__3s@techoptima.com,Active
Vendor-0373,CoolIT,Monitoring,6015.5,22,Cambridge,60,7,9,4244.34,5,18,5577,3fu_f4-w2t@coolit.com,Cancelled
Vendor-0374,CoolIT,Monitoring,5275.1,27,Milan,48,12,3,1239.35,4,14,9025,_-qayrv_cj@coolit.com,In Development
Vendor-0375,TechOptima,Software,23947.3,10,Milan,12,13,13,4258.74,5,4,2854,st0bc936ml@techoptima.com,Active
Vendor-0376,PowerSolutions,Software,7153.5,17,Gothenburg,24,20,10,4597.42,1,16,1889,05jo1myp51@powersolutions.com,Active
Vendor-0377,PowerSolutions,Hardware,21626.8,16,Cambridge,24,22,12,4524.73,4,10,8402,np556it_5m@powersolutions.com,Cancelled
Vendor-0378,PowerSolutions,Renewable Energy,8372.8,16,Cork,12,21,6,817.4,5,4,5780,e1c6qu8wi5@powersolutions.com,Cancelled
Vendor-0379,TechOptima,Monitoring,17621.6,25,Munich,60,14,2,4020.82,4,9,8015,bwxnlptout@techoptima.com,Cancelled
Vendor-0380,CoolIT,Monitoring,15222.4,24,Lyon,48,10,3,4419.44,4,8,5903,qk33z3kshi@coolit.com,Active
Vendor-0381,GreenCompute,Renewable Energy,7460.7,26,Porto,36,24,11,2036.45,4,4,10451,ew_a7cwcwe@greencompute.com,Inactive
Vendor-0382,PowerSolutions,Hardware,9349.9,21,Gothenburg,48,16,10,4511.08,3,4,2779,7qwkuf_o5a@powersolutions.com,Active
Vendor-0383,EcoInfra,Software,17672.1,12,Warsaw,12,11,3,3486.5,3,4,5574,js60bkf-1j@ecoinfra.com,Active
Vendor-0384,PowerSolutions,Monitoring,22544.4,24,Graz,60,16,2,2619.71,3,11,8951,71f0i8wfxo@powersolutions.com,Cancelled
Vendor-0385,PowerSolutions,Renewable Energy,8474.7,21,Milan,48,11,7,530.83,2,17,5879,rv0gvhd16g@powersolutions.com,Inactive
Vendor-0386,CoolIT,Renewable Energy,15541.0,23,Porto,24,23,8,3587.68,2,4,1166,k2jzly43a-@coolit.com,On Hold
Vendor-0387,PowerSolutions,Hardware,24886.9,29,Cork,36,22,3,4090.16,4,12,2853,4syhm2lqgc@powersolutions.com,On Hold
Vendor-0388,TechOptima,Monitoring,14120.8,14,Warsaw,36,9,5,4829.35,4,16,8823,5ofeu31-pt@techoptima.com,Inactive
