Vendor ID,Vendor Name,Technology Type,Cost (€),Energy Savings (%),Vendor Location,Contract Duration (Months),Technology ROI (%),Installation Time (Days),Maintenance Cost (€/Year),Vendor Rating (1-5),Technology Lifespan (Years),Carbon Reduction (kg CO2/Year),Vendor Contact,Technology Status
Vendor-0193,CoolIT,Renewable Energy,18450.3,15,Amsterdam,12,12,13,2277.55,4,3,7996,chd-icvh-n@coolit.com,Inactive
Vendor-0194,CoolIT,Renewable Energy,8489.5,21,Stockholm,60,18,11,630.0,4,7,3853,ftur3da42k@coolit.com,On Hold
Vendor-0195,GreenCompute,Software,5127.0,15,Rome,36,10,12,2160.49,3,18,6044,4kvaf5q6pg@greencompute.com,Active
Vendor-0196,PowerSolutions,Monitoring,17977.1,16,Paris,12,7,10,1358.29,2,14,1625,2th942zwso@powersolutions.com,Cancelled
Vendor-0197,GreenCompute,Software,9680.3,26,Lisbon,12,10,3,4689.41,4,10,10103,g56ieut6uz@greencompute.com,In Development
Vendor-0198,TechOptima,Monitoring,8513.9,18,London,60,11,12,1655.04,4,9,4449,4yhb2-si09@techoptima.com,In Development
Vendor-0199,CoolIT,Software,18557.5,17,Rome,24,11,13,776.3,3,6,3163,4dvopp1qrc@coolit.com,In Development
Vendor-0200,PowerSolutions,Hardware,13163.7,17,Berlin,48,6,11,1250.51,5,5,2157,_hxbs1wwd-@powersolutions.com,In Development
Vendor-0201,PowerSolutions,Monitoring,23837.1,29,Rome,24,20,9,1072.84,4,11,4490,9lj58_r-bo@powersolutions.com,Active
Vendor-0202,GreenCompute,Software,10329.9,26,Dublin,12,23,11,1305.06,4,9,1465,kp68n3tnr8@greencompute.com,Inactive
Vendor-0203,PowerSolutions,Software,9925.0,22,Dublin,60,8,12,1588.32,5,10,8205,v8o23u9ku2@powersolutions.com,In Development
Vendor-0204,EcoInfra,Hardware,16284.2,27,London,60,23,10,4789.6,5,17,6559,etkvye4zsn@ecoinfra.com,In Development
Vendor-0205,EcoInfra,Monitoring,14864.7,23,Amsterdam,48,23,1,3945.72,2,8,3387,ydfapx_ktf@ecoinfra.com,Active
Vendor-0206,EcoInfra,Monitoring,6916.3,13,Vienna,36,23,1,1512.64,4,14,2817,x0e-uhrry9@ecoinfra.com,On Hold
Vendor-0207,TechOptima,Software,17139.6,25,Vienna,12,6,9,3550.25,4,15,6816,yf3nwqlhpd@techoptima.com,Active
Vendor-0208,TechOptima,Software,19803.7,14,Amsterdam,12,22,6,3402.77,4,9,4663,ap7ddst2rq@techoptima.com,Active
Vendor-0209,CoolIT,Renewable Energy,8922.3,19,Paris,36,11,9,1972.43,5,13,5447,0_whc0uz-_@coolit.com,Inactive
Vendor-0210,EcoInfra,Monitoring,10069.3,29,Paris,12,17,10,2166.32,4,9,10319,xzspf7mm82@ecoinfra.com,Inactive
Vendor-0211,PowerSolutions,Software,6319.7,24,Amsterdam,24,7,5,4558.12,4,14,1600,d7c1cy-bec@powersolutions.com,In Development
Vendor-0212,PowerSolutions,Software,8778.3,24,Lisbon,24,19,2,2663.52,4,10,7777,by0a4_qhur@powersolutions.com,Inactive
Vendor-0213,EcoInfra,Hardware,12690.7,28,Vienna,12,5,5,4742.92,4,16,8962,znw0wr9a8-@ecoinfra.com,Active
Vendor-0214,GreenCompute,Renewable Energy,18391.2,15,Paris,36,23,3,1322.0,4,18,10014,g2oc28_-a5@greencompute.com,On Hold
Vendor-0215,PowerSolutions,Renewable Energy,15152.0,21,Stockholm,36,16,13,667.34,1,6,10184,2drt_d2opu@powersolutions.com,Active
Vendor-0216,EcoInfra,Hardware,8721.1,19,Amsterdam,24,6,2,2713.98,3,16,7414,46sreqokp8@ecoinfra.com,Cancelled
Vendor-0217,GreenCompute,Renewable Energy,7287.1,23,Amsterdam,48,14,9,3152.9,2,7,1698,nja_3onqlk@greencompute.com,In Development
Vendor-0218,TechOptima,Hardware,14902.9,26,London,12,14,11,2840.32,2,10,5091,wi4kjg7f51@techoptima.com,Active
Vendor-0219,PowerSolutions,Renewable Energy,24116.0,16,Vienna,36,21,8,3429.35,4,16,3942,zi7okc1rol@powersolutions.com,In Development
Vendor-0220,TechOptima,Monitoring,11300.1,24,Berlin,48,20,4,2092.36,2,6,4193,naripynxi7@techoptima.com,On Hold
Vendor-0221,GreenCompute,Monitoring,8131.4,20,London,12,23,9,1105.49,4,10,7802,_nszemps0z@greencompute.com,In Development
Vendor-0222,CoolIT,Renewable Energy,21549.3,20,Stockholm,24,12,4,1759.92,5,12,7450,9mz90mw83z@coolit.com,Active
Vendor-0223,CoolIT,Monitoring,10730.9,12,Rome,60,14,8,826.08,4,6,1192,eqtuhrcouj@coolit.com,Active
Vendor-0224,EcoInfra,Software,7140.4,10,Stockholm,48,6,7,816.36,4,17,9681,rfbi5dz8ti@ecoinfra.com,Inactive
Vendor-0225,GreenCompute,Monitoring,24809.7,27,London,48,15,13,2189.88,2,9,2743,6n8jlktl93@greencompute.com,In Development
Vendor-0226,EcoInfra,Software,9271.6,19,London,24,9,9,4536.7,5,19,10137,sz2ko4nszy@ecoinfra.com,Cancelled
Vendor-0227,GreenCompute,Hardware,11952.4,21,Stockholm,48,10,4,2722.76,4,9,1449,1ex5ztigdg@greencompute.com,Cancelled
Vendor-0228,CoolIT,Hardware,8868.7,24,Lisbon,24,10,12,1262.72,4,15,6731,1t4bj-c92x@coolit.com,In Development
Vendor-0229,GreenCompute,Software,24029.3,24,Stockholm,48,23,2,2125.2,4,15,10586,tbvvlao-06@greencompute.com,Cancelled
Vendor-0230,PowerSolutions,Hardware,18609.4,19,Paris,60,5,1,4899.53,5,5,8647,ix4v4wezm7@powersolutions.com,Active
Vendor-0231,CoolIT,Software,19773.6,22,Paris,36,6,1,639.67,4,9,8915,5uorz_w3lf@coolit.com,On Hold
Vendor-0232,GreenCompute,Hardware,7046.6,27,Vienna,60,14,10,3207.31,2,13,8459,9ae69msmb5@greencompute.com,Active
Vendor-0233,GreenCompute,Software,18442.9,25,Rome,24,19,7,3246.13,4,8,10442,78vdli10do@greencompute.com,In Development
Vendor-0234,CoolIT,Renewable Energy,15409.2,11,Amsterdam,12,8,2,4466.82,3,6,8077,ecpqtqkrgm@coolit.com,Active
Vendor-0235,TechOptima,Software,14542.1,16,Stockholm,48,5,8,2372.52,3,11,2960,bb50u_3ksj@techoptima.com,Cancelled
Vendor-0236,TechOptima,Monitoring,15162.9,19,Berlin,24,9,13,2396.7,5,6,3408,ldpee5c1m5@techoptima.com,Cancelled
Vendor-0237,EcoInfra,Software,17585.3,15,Rome,36,20,5,4860.78,4,15,10853,jnhqa8ad92@ecoinfra.com,Active
Vendor-0238,EcoInfra,Renewable Energy,6665.3,22,Paris,36,19,2,607.81,4,11,4583,skt172lp2o@ecoinfra.com,Active
Vendor-0239,PowerSolutions,Software,16748.7,21,Lisbon,36,20,4,3233.49,4,3,10618,kkw48-2q7z@powersolutions.com,Pending
Vendor-0240,CoolIT,Renewable Energy,14719.0,21,Paris,48,8,6,3657.96,4,17,4339,7kz0a75ga9@coolit.com,Pending
Vendor-0241,GreenCompute,Renewable Energy,12385.8,23,Lisbon,36,7,3,910.02,5,18,6866,kaj89mgo5l@greencompute.com,On Hold
Vendor-0242,TechOptima,Hardware,16036.4,20,Lisbon,60,6,8,3711.08,3,6,6989,ymci2p-eje@techoptima.com,Active
Vendor-0243,TechOptima,Hardware,12266.6,10,Amsterdam,12,21,12,3468.33,4,15,6598,m9z75nzzc_@techoptima.com,Active
Vendor-0244,EcoInfra,Hardware,7780.3,19,Vienna,48,11,6,573.57,4,5,2341,fd-9odtace@ecoinfra.com,Active
Vendor-0245,EcoInfra,Renewable Energy,6308.4,23,Vienna,12,8,7,4324.94,2,6,5163,ho4lhzzdbh@ecoinfra.com,Cancelled
Vendor-0246,GreenCompute,Monitoring,7452.3,27,Lisbon,60,8,12,3366.07,3,9,5158,f3sfykvjy1@greencompute.com,Inactive
Vendor-0247,EcoInfra,Hardware,18112.3,20,Vienna,12,19,10,4670.09,3,6,1997,t32syvseo5@ecoinfra.com,Pending
Vendor-0248,PowerSolutions,Software,19963.6,27,Amsterdam,48,19,12,3319.43,4,7,9704,dg_x392ue0@powersolutions.com,In Development
Vendor-0249,CoolIT,Renewable Energy,18449.3,19,Amsterdam,60,18,13,2412.41,3,3,3449,hk0iiqym9s@coolit.com,Inactive
Vendor-0250,GreenCompute,Software,5152.9,28,Stockholm,60,13,1,3272.94,2,17,3911,5qn_dvaee_@greencompute.com,Cancelled
Vendor-0251,PowerSolutions,Software,15605.1,26,Stockholm,36,20,11,4385.05,4,9,2961,bjy7407dss@powersolutions.com,On Hold
Vendor-0252,EcoInfra,Renewable Energy,5258.6,11,Lisbon,60,12,5,2395.96,3,15,7171,pqgvhc6wpk@ecoinfra.com,Active
Vendor-0253,CoolIT,Hardware,6291.3,11,Lisbon,36,8,12,2402.73,2,13,7790,z7mbe2do7m@coolit.com,Active
Vendor-0254,TechOptima,Renewable Energy,6451.5,10,Dublin,48,9,3,965.7,3,7,8363,pl7di3p9-b@techoptima.com,Active
Vendor-0255,TechOptima,Hardware,7113.9,15,Stockholm,48,9,4,3035.88,3,4,3498,6cpkmsr94z@techoptima.com,Inactive
Vendor-0256,TechOptima,Renewable Energy,5761.0,22,Amsterdam,60,15,5,2497.39,2,15,6843,0ohtupug9t@techoptima.com,In Development
Vendor-0257,EcoInfra,Hardware,6272.0,18,Amsterdam,36,18,1,2201.1,2,14,3964,44mf4l_43-@ecoinfra.com,Pending
Vendor-0258,EcoInfra,Monitoring,19485.4,20,Vienna,60,18,2,676.29,4,7,6312,409okvnrh3@ecoinfra.com,In Development
Vendor-0259,PowerSolutions,Renewable Energy,14822.8,10,Stockholm,24,13,4,3217.52,5,6,3008,8x2pu4pgdw@powersolutions.com,Inactive
Vendor-0260,PowerSolutions,Monitoring,24101.9,15,Paris,48,12,6,749.19,1,10,6350,32v-9m3-cc@powersolutions.com,Active
Vendor-0261,GreenCompute,Monitoring,16210.4,13,Amsterdam,36,6,10,897.8,4,13,5503,u66hnb8wik@greencompute.com,Active
Vendor-0262,EcoInfra,Hardware,24391.9,26,Dublin,48,10,11,735.5,3,19,3162,g2o9045lj5@ecoinfra.com,In Development
Vendor-0263,TechOptima,Hardware,11006.2,17,London,12,11,8,1778.51,2,14,1313,0x_7qxep1p@techoptima.com,Inactive
Vendor-0264,TechOptima,Hardware,13625.3,23,London,24,6,6,2826.11,3,18,10812,2frs8euqk1@techoptima.com,Active
Vendor-0265,CoolIT,Software,17746.8,17,Stockholm,60,15,2,3179.28,4,13,1592,ierxnfhn_1@coolit.com,On Hold
Vendor-0266,PowerSolutions,Monitoring,17416.0,27,Dublin,12,22,8,2053.74,2,14,3521,rx3b_qyntp@powersolutions.com,Pending
Vendor-0267,EcoInfra,Renewable Energy,5059.1,23,Amsterdam,12,24,12,3629.17,4,12,5216,smhnk4bra2@ecoinfra.com,Inactive
Vendor-0268,GreenCompute,Renewable Energy,15037.9,10,Amsterdam,24,12,13,4015.23,3,19,4642,b_czia631l@greencompute.com,Active
Vendor-0269,GreenCompute,Hardware,13839.9,23,Berlin,24,19,13,3212.55,5,8,6196,-46q3f-txh@greencompute.com,In Development
Vendor-0270,TechOptima,Renewable Energy,9250.1,25,Lisbon,12,21,4,2037.05,4,17,1040,pwgw22l6u8@techoptima.com,Active
Vendor-0271,PowerSolutions,Software,19657.2,24,Lisbon,36,8,7,706.16,4,4,1184,h721w9clyu@powersolutions.com,Active
Vendor-0272,CoolIT,Monitoring,20693.7,17,Stockholm,60,15,5,4714.2,5,7,6721,lk891kcuif@coolit.com,On Hold
Vendor-0273,TechOptima,Renewable Energy,17224.4,19,Rome,36,6,10,4902.61,3,8,10133,2quhkurb2v@techoptima.com,Active
Vendor-0274,PowerSolutions,Renewable Energy,13212.4,14,Lisbon,36,5,7,940.06,1,10,10231,ffc52mo2mw@powersolutions.com,Active
Vendor-0275,GreenCompute,Hardware,11906.3,14,Berlin,36,15,4,2382.48,5,14,6873,f--3wmx7pk@greencompute.com,In Development
Vendor-0276,TechOptima,Hardware,7896.7,27,Dublin,12,15,7,1490.03,3,10,1918,_1_doho6_l@techoptima.com,Active
Vendor-0277,EcoInfra,Hardware,17743.5,14,Dublin,36,20,7,2955.57,4,4,6895,fvt16voi87@ecoinfra.com,In Development
Vendor-0278,CoolIT,Software,20390.3,15,Rome,36,9,9,2691.59,4,15,9947,k3uknn-r14@coolit.com,Active
Vendor-0279,EcoInfra,Monitoring,7562.3,29,Amsterdam,12,9,8,1464.85,2,8,9210,l8-im-v72g@ecoinfra.com,Pending
Vendor-0280,PowerSolutions,Renewable Energy,12557.0,26,Rome,12,17,8,4590.28,4,13,7357,lwoq0q-fpy@powersolutions.com,On Hold
Vendor-0281,PowerSolutions,Monitoring,13458.4,21,Stockholm,60,15,12,4518.77,4,6,8592,2i3p4olfy8@powersolutions.com,Cancelled
Vendor-0282,GreenCompute,Renewable Energy,19291.8,22,London,48,9,7,3632.06,4,16,8785,kktqlakh17@greencompute.com,Inactive
Vendor-0283,PowerSolutions,Hardware,6821.5,26,Rome,48,24,4,3737.6,2,14,7730,wulpng2kph@powersolutions.com,Active
Vendor-0284,PowerSolutions,Software,10047.7,20,London,24,5,7,2070.12,4,9,2072,97cei485po@powersolutions.com,Active
Vendor-0285,PowerSolutions,Software,17932.2,23,Berlin,60,10,1,2242.93,5,18,6307,efti3tk89c@powersolutions.com,In Development
Vendor-0286,GreenCompute,Software,24282.6,17,Amsterdam,60,21,13,2695.68,2,15,8457,9q6uiu30hu@greencompute.com,In Development
Vendor-0287,PowerSolutions,Renewable Energy,20097.9,29,London,24,17,4,3377.7,3,4,10221,gbhi2fhg77@powersolutions.com,Pending
Vendor-0288,CoolIT,Hardware,19561.6,22,Amsterdam,48,24,5,2454.67,5,6,2636,x6m3m6zpoq@coolit.com,In Development
Vendor-0289,PowerSolutions,Renewable Energy,9550.8,29,Berlin,60,17,9,1722.57,4,5,1476,_5m7qo27i7@powersolutions.com,In Development
Vendor-0290,PowerSolutions,Hardware,11539.7,16,Vienna,12,24,10,4410.41,4,9,5567,1mu_l9_nt3@powersolutions.com,Active
Vendor-0291,PowerSolutions,Software,10702.4,29,Amsterdam,48,8,7,1757.09,3,16,10384,fk4j0x4t0h@powersolutions.com,Active
Vendor-0292,GreenCompute,Hardware,19925.7,20,Rome,12,14,11,3308.46,4,9,3002,suah8y8lft@greencompute.com,On Hold
Vendor-0293,TechOptima,Software,5564.2,13,Vienna,60,15,11,3699.05,4,19,9879,t8a5-yf8j-@techoptima.com,Active
Vendor-0294,GreenCompute,Monitoring,13352.9,10,Lisbon,12,6,1,3305.41,4,4,3150,hhe_-v1504@greencompute.com,Pending
Vendor-0295,PowerSolutions,Renewable Energy,20450.2,23,Berlin,24,18,7,3885.32,3,4,10787,lag8tyvhi0@powersolutions.com,Active
Vendor-0296,CoolIT,Hardware,7882.3,15,Rome,48,18,6,1407.02,4,8,10055,sn303r_z_-@coolit.com,On Hold
Vendor-0297,CoolIT,Hardware,23858.5,14,Paris,60,5,2,2266.43,2,11,3157,8b1bj-fzzd@coolit.com,Cancelled
Vendor-0298,CoolIT,Renewable Energy,23178.4,28,Paris,24,13,13,3011.85,4,18,1708,4ir6my090j@coolit.com,Active
Vendor-0299,GreenCompute,Hardware,24414.7,18,London,24,12,5,4418.99,3,16,2606,7hhh6_s6a1@greencompute.com,Active
Vendor-0300,PowerSolutions,Renewable Energy,15878.7,24,Lisbon,60,10,1,4855.79,3,7,7984,fuoszrk-0l@powersolutions.com,In Development
Vendor-0301,CoolIT,Hardware,7912.6,12,Paris,12,11,6,4368.24,4,8,10512,sbagpnh6uy@coolit.com,Active
Vendor-0302,PowerSolutions,Renewable Energy,20268.0,14,Dublin,24,10,11,1061.99,5,16,10822,5cgq2e17ew@powersolutions.com,Inactive
Vendor-0303,CoolIT,Monitoring,21867.5,29,Amsterdam,48,22,6,629.58,4,11,7234,kl1fikl28n@coolit.com,Active
Vendor-0304,PowerSolutions,Monitoring,6574.6,27,Stockholm,24,17,13,1771.98,4,7,7771,-7djlxa2ip@powersolutions.com,In Development
Vendor-0305,PowerSolutions,Monitoring,13874.9,11,Lisbon,24,12,3,2332.61,4,7,2411,dvn_0uznf9@powersolutions.com,Active
Vendor-0306,TechOptima,Hardware,17102.1,28,London,12,13,9,1062.48,1,14,7125,t9pmv83lme@techoptima.com,Cancelled
Vendor-0307,TechOptima,Renewable Energy,18322.4,20,Lisbon,48,19,11,3557.72,4,3,5343,j1248dligd@techoptima.com,Cancelled
Vendor-0308,EcoInfra,Software,14801.3,26,Stockholm,48,11,3,4552.62,5,8,7849,tzkddbfdhl@ecoinfra.com,Active
Vendor-0309,GreenCompute,Software,5991.0,27,Amsterdam,48,24,4,2297.05,3,19,3873,hrt9849k0a@greencompute.com,Active
Vendor-0310,TechOptima,Renewable Energy,16821.8,22,Rome,48,15,12,4950.9,5,7,7413,jiibhcvizr@techoptima.com,Active
Vendor-0311,EcoInfra,Monitoring,6835.2,28,Stockholm,24,10,12,1814.62,2,6,7185,fgsdfjq0wj@ecoinfra.com,Pending
Vendor-0312,GreenCompute,Software,6485.3,12,London,48,16,13,2318.55,3,18,7824,_jno8qxejq@greencompute.com,Pending
Vendor-0313,EcoInfra,Hardware,6691.1,24,London,60,8,8,748.38,4,15,4601,114arvo3s5@ecoinfra.com,Active
Vendor-0314,EcoInfra,Software,23907.8,12,Vienna,36,8,8,3700.06,4,16,8040,73x1gz547v@ecoinfra.com,Cancelled
Vendor-0315,GreenCompute,Software,18777.8,12,Lisbon,36,12,1,559.08,5,9,3681,w-aupww03-@greencompute.com,In Development
Vendor-0316,CoolIT,Software,17350.7,15,Amsterdam,60,8,1,2434.63,4,13,6778,rego3gpflg@coolit.com,In Development
Vendor-0317,CoolIT,Software,19677.6,25,London,24,23,6,1518.13,3,12,1011,_acinlfnh6@coolit.com,Active
Vendor-0318,EcoInfra,Hardware,9836.9,22,London,60,13,11,3334.83,3,12,7425,m4ak49vpl8@ecoinfra.com,Active
Vendor-0319,PowerSolutions,Renewable Energy,11282.9,24,Dublin,12,17,4,1465.93,2,17,5612,cg5jmoxxgt@powersolutions.com,Pending
Vendor-0320,PowerSolutions,Hardware,23062.0,20,Amsterdam,24,7,7,3015.65,3,16,3512,krsvuotb3z@powersolutions.com,Active
Vendor-0321,EcoInfra,Renewable Energy,18154.6,14,Amsterdam,12,20,13,873.17,4,13,2659,grlb47nuqi@ecoinfra.com,Inactive
Vendor-0322,TechOptima,Monitoring,21660.5,18,Dublin,36,20,7,851.11,3,6,8303,vuk6ww80et@techoptima.com,In Development
Vendor-0323,TechOptima,Monitoring,23917.3,29,Vienna,48,17,1,4487.44,4,13,9330,wex92pcxjv@techoptima.com,In Development
Vendor-0324,PowerSolutions,Software,14004.2,19,Rome,12,24,5,4029.79,5,5,4414,pcf95l_gdn@powersolutions.com,On Hold
Vendor-0325,TechOptima,Software,16629.4,21,Berlin,36,7,9,4854.18,3,7,3044,crgdrfryok@techoptima.com,In Development
Vendor-0326,EcoInfra,Renewable Energy,11137.0,16,Rome,12,13,1,1523.85,5,16,2015,wl5-n20jpb@ecoinfra.com,Active
Vendor-0327,TechOptima,Renewable Energy,21736.6,15,Stockholm,24,6,6,1816.24,5,16,4789,lbe9_9v2ug@techoptima.com,Cancelled
Vendor-0328,PowerSolutions,Renewable Energy,14081.7,12,Dublin,24,9,3,4992.07,3,12,6899,wpwnx3w6nu@powersolutions.com,Active
Vendor-0329,CoolIT,Software,19370.1,21,Paris,48,21,8,3560.02,4,13,6675,gh2a-n154b@coolit.com,Active
Vendor-0330,PowerSolutions,Monitoring,16319.2,17,Amsterdam,24,12,9,1857.79,4,19,10570,cmh4k_xmjz@powersolutions.com,On Hold
Vendor-0331,CoolIT,Monitoring,15618.2,10,Paris,24,15,10,1659.81,4,19,6418,z6oxo6g2_s@coolit.com,Inactive
Vendor-0332,PowerSolutions,Hardware,8145.3,19,Amsterdam,12,5,2,4286.49,3,12,8064,s26sms-b4-@powersolutions.com,In Development
Vendor-0333,TechOptima,Hardware,19466.9,24,Vienna,36,11,11,2300.63,4,18,5284,inqbzte9fq@techoptima.com,On Hold
Vendor-0334,TechOptima,Hardware,6048.5,16,Rome,12,11,5,683.79,4,6,5034,t-05jtaag3@techoptima.com,Active
Vendor-0335,PowerSolutions,Hardware,20574.7,18,Vienna,12,15,4,2130.59,4,12,10774,xs6onywy-h@powersolutions.com,Inactive
Vendor-0336,CoolIT,Software,23438.8,16,Dublin,48,23,10,1297.58,4,19,9182,20g-jpn_u4@coolit.com,Inactive
Vendor-0337,EcoInfra,Hardware,20991.5,26,Paris,12,14,3,921.24,4,6,2556,ej7kn2hkla@ecoinfra.com,Active
Vendor-0338,TechOptima,Renewable Energy,8830.7,19,Paris,24,14,9,4488.9,4,15,7514,yfmz20r1s1@techoptima.com,Pending
Vendor-0339,PowerSolutions,Monitoring,11118.1,23,Dublin,24,17,12,3626.51,3,13,6712,cdwq-y-dhj@powersolutions.com,In Development
Vendor-0340,EcoInfra,Monitoring,9204.7,10,Dublin,24,8,8,3518.43,5,14,3009,uw6zk7l2rc@ecoinfra.com,In Development
Vendor-0341,PowerSolutions,Monitoring,9630.5,19,London,36,16,2,3202.8,3,7,3115,0c4shzny_c@powersolutions.com,Cancelled
Vendor-0342,TechOptima,Renewable Energy,21281.4,15,Rome,48,7,1,3736.18,4,3,4790,eoa-h7yv6t@techoptima.com,On Hold
Vendor-0343,GreenCompute,Monitoring,6263.5,22,Berlin,24,24,1,4764.24,1,19,4190,rd-623zd-3@greencompute.com,Active
Vendor-0344,CoolIT,Renewable Energy,14387.4,15,Amsterdam,48,19,1,804.73,3,12,8655,9d9x-tuh2n@coolit.com,Inactive
Vendor-0345,CoolIT,Renewable Energy,16905.7,21,Rome,60,17,12,659.2,4,7,5376,0qp83d2_ae@coolit.com,Cancelled
Vendor-0346,TechOptima,Hardware,23985.5,16,Vienna,24,18,5,3025.61,4,18,1775,0neygmolg8@techoptima.com,Active
Vendor-0347,CoolIT,Renewable Energy,18045.9,24,London,24,14,13,2328.08,5,13,4782,pnkfa2pz-e@coolit.com,In Development
Vendor-0348,PowerSolutions,Hardware,19094.5,20,Rome,12,17,4,870.88,4,5,7171,s6hqg1edhg@powersolutions.com,Active
Vendor-0349,EcoInfra,Hardware,15898.9,17,Amsterdam,60,19,8,4801.14,3,18,7972,_92jcrc2ce@ecoinfra.com,In Development
Vendor-0350,EcoInfra,Software,12405.2,15,Rome,24,8,10,3947.32,5,5,8268,vswti-mp4p@ecoinfra.com,Pending
Vendor-0351,EcoInfra,Software,12067.6,19,Stockholm,60,21,9,2688.37,3,12,7602,4omt7_dz9y@ecoinfra.com,Cancelled
Vendor-0352,PowerSolutions,Renewable Energy,19067.1,28,Stockholm,48,12,10,4797.68,3,4,3929,8u36u_wq_1@powersolutions.com,Pending
Vendor-0353,PowerSolutions,Renewable Energy,12384.8,28,Berlin,48,10,5,3963.85,5,4,6409,51406-irvl@powersolutions.com,Active
Vendor-0354,GreenCompute,Renewable Energy,18409.8,22,Lisbon,24,11,12,845.31,5,6,2566,oehh8hxmwu@greencompute.com,Cancelled
Vendor-0355,CoolIT,Monitoring,15938.0,22,Berlin,12,7,3,3490.08,4,18,9333,889k3bcfe4@coolit.com,Active
Vendor-0356,EcoInfra,Renewable Energy,16106.5,25,Amsterdam,36,23,5,2623.87,3,4,1973,sq27yd552u@ecoinfra.com,Active
Vendor-0357,TechOptima,Hardware,11516.0,14,Amsterdam,12,11,9,3162.86,4,5,2076,7kisc9s2_x@techoptima.com,Pending
Vendor-0358,PowerSolutions,Hardware,9003.8,29,Paris,36,11,12,1582.82,4,15,7773,8_8m80kyzo@powersolutions.com,In Development
Vendor-0359,TechOptima,Renewable Energy,5664.5,16,Paris,24,10,3,2601.04,3,19,6288,n4y5liclu3@techoptima.com,Active
Vendor-0360,PowerSolutions,Renewable Energy,10322.2,21,Lisbon,24,7,5,1980.06,5,5,3448,7bg_8orc-a@powersolutions.com,In Development
Vendor-0361,TechOptima,Monitoring,16326.2,21,Dublin,24,10,5,2494.91,3,18,2581,4bhjtn2rm_@techoptima.com,In Development
Vendor-0362,CoolIT,Monitoring,21611.6,16,Paris,24,14,1,967.62,3,17,9980,2lspag45pr@coolit.com,Inactive
Vendor-0363,EcoInfra,Hardware,21030.0,16,Paris,24,18,10,1079.2,4,8,10067,mld-qy6k_4@ecoinfra.com,In Development
Vendor-0364,CoolIT,Software,20316.5,25,London,12,23,11,2562.59,2,14,6257,gyygi8jb14@coolit.com,On Hold
Vendor-0365,TechOptima,Hardware,8486.6,18,Vienna,48,10,9,1590.12,4,18,3003,lr_c11s5dv@techoptima.com,In Development
Vendor-0366,PowerSolutions,Monitoring,18624.6,11,Stockholm,12,17,4,1723.84,2,13,7737,06uc05d7eg@powersolutions.com,Inactive
Vendor-0367,PowerSolutions,Software,9610.6,29,Rome,48,22,5,3407.58,2,15,3203,y36-khlpa-@powersolutions.com,On Hold
Vendor-0368,TechOptima,Renewable Energy,11603.0,25,Stockholm,24,14,10,558.71,3,15,7789,94yc-52r9y@techoptima.com,On Hold
Vendor-0369,PowerSolutions,Monitoring,19825.6,20,Lisbon,60,7,2,2566.41,2,14,3663,lzg6vzdu59@powersolutions.com,Active
Vendor-0370,PowerSolutions,Monitoring,11000.9,25,Dublin,36,15,2,3077.88,1,7,7841,jpcihtop-2@powersolutions.com,Pending
Vendor-0371,EcoInfra,Hardware,17536.6,28,Paris,36,7,11,2060.17,4,13,7244,z-9rwe_3iv@ecoinfra.com,In Development
Vendor-0372,EcoInfra,Monitoring,18527.8,11,Paris,12,12,9,2888.54,4,5,3360,036ig2zul7@ecoinfra.com,Active
Vendor-0373,CoolIT,Software,24314.4,23,Amsterdam,48,20,12,4228.15,5,5,5575,-uaypriev-@coolit.com,In Development
Vendor-0374,GreenCompute,Monitoring,8201.1,13,Amsterdam,48,16,1,2490.04,1,8,9316,l5bezp3xpw@greencompute.com,Cancelled
Vendor-0375,PowerSolutions,Monitoring,8574.3,16,Paris,48,20,13,2686.64,2,9,4965,tjz4x2yyt8@powersolutions.com,On Hold
Vendor-0376,GreenCompute,Hardware,14187.2,23,London,48,17,10,4365.01,4,9,3907,j75pxbj-b6@greencompute.com,Inactive
Vendor-0377,PowerSolutions,Monitoring,15519.0,13,Amsterdam,24,17,13,2561.09,3,13,8954,1m3ypi_75h@powersolutions.com,In Development
Vendor-0378,GreenCompute,Software,12705.4,10,Paris,60,9,2,4745.3,4,19,10740,u-hfv-fmbh@greencompute.com,Active
Vendor-0379,EcoInfra,Renewable Energy,17730.7,13,Berlin,36,19,2,4552.59,3,4,3682,yh7l6ukhfj@ecoinfra.com,In Development
Vendor-0380,TechOptima,Renewable Energy,16904.3,28,Rome,36,11,8,666.79,4,8,4755,-ov3v08604@techoptima.com,Active
Vendor-0381,CoolIT,Renewable Energy,18215.7,22,Berlin,12,15,8,1317.7,5,17,6887,s4tz9jcyrv@coolit.com,Active
Vendor-0382,CoolIT,Hardware,23044.4,12,London,60,15,9,2728.21,4,19,5597,w_8hpyrz3h@coolit.com,Pending
Vendor-0383,EcoInfra,Software,7944.9,13,Vienna,60,5,6,1102.33,4,17,8480,flgq2hw7-b@ecoinfra.com,Active
Vendor-0384,CoolIT,Software,21312.9,21,Amsterdam,12,15,1,4436.51,4,12,7400,w-o693h5a4@coolit.com,Active
Vendor-0385,EcoInfra,Software,17066.9,20,Stockholm,60,14,5,2501.01,4,13,2172,agzscgn7w7@ecoinfra.com,Inactive
Vendor-0386,TechOptima,Renewable Energy,22649.2,25,Berlin,12,16,11,1225.48,2,3,2776,jxq-rp41wx@techoptima.com,Inactive
