Server ID,Uptime (%),Workload (CPU %),Temperature (°C),Timestamp,Server Location,Server Type,Memory Usage (%),Disk Usage (%),Error Rate (%),Carbon Emissions (kg CO2),Maintenance Status,Power State,Fan Speed (RPM),Latency (ms),Year,Month,Day
Server-0203,99.3,27,42,2023-01-13 05:02:17,Mayo,Edge,50,81,0,175.82,Active,On,3863,87,2023,1,13
Server-0204,95.3,40,30,2022-10-04 05:21:49,Mayo,Enterprise,86,87,1,208.34,Needs Maintenance,On,2077,12,2022,10,4
Server-0205,97.7,83,42,2024-07-12 16:21:54,Limerick,Backup Server,85,72,0,150.67,Retired,Off,3869,4,2024,7,12
Server-0206,96.4,70,41,2023-12-29 15:24:23,Dublin,Backup Server,82,78,1,115.89,Active,On,2426,5,2023,12,29
Server-0207,95.0,71,35,2023-12-11 12:53:13,Carlow,Mainframe,87,63,4,220.6,Needs Maintenance,Standby,2125,95,2023,12,11
Server-0208,98.1,98,28,2022-10-27 08:10:01,Mayo,Cloud,94,56,4,152.32,Active,On,3915,7,2022,10,27
Server-0209,98.3,92,39,2021-02-26 13:14:11,Mayo,Edge,88,72,3,96.5,Active,On,2785,55,2021,2,26
Server-0210,98.0,46,44,2020-12-08 15:56:27,Dublin,Mainframe,93,66,4,231.7,Active,On,2545,75,2020,12,8
Server-0211,97.0,14,41,2021-05-29 03:37:48,Kilkenny,Mainframe,60,83,1,153.38,Active,Standby,3288,50,2021,5,29
Server-0212,99.0,94,36,2021-08-08 18:11:27,Galway,Edge,81,81,3,198.97,Retired,On,3913,76,2021,8,8
Server-0213,96.7,75,35,2020-04-05 07:19:05,Mayo,Enterprise,68,86,1,164.78,Needs Maintenance,On,4945,38,2020,4,5
Server-0214,98.0,20,32,2021-03-10 05:17:52,Dublin,Edge,70,54,2,198.84,Out of Service,On,3422,1,2021,3,10
Server-0215,100.0,47,41,2021-07-10 17:17:26,Donegal,Backup Server,60,91,3,182.25,Active,On,3416,72,2021,7,10
Server-0216,99.2,79,29,2024-09-18 01:39:36,Mayo,Enterprise,71,94,3,134.87,Active,Standby,2315,81,2024,9,18
Server-0217,98.2,38,36,2021-12-25 02:48:38,Cork,Enterprise,68,69,0,131.85,Active,On,4748,52,2021,12,25
Server-0218,98.4,31,40,2020-04-29 13:23:34,Limerick,Cloud,77,57,1,185.66,Active,On,2148,21,2020,4,29
Server-0219,99.2,5,40,2020-04-27 05:08:59,Dublin,Mainframe,81,57,1,155.77,Needs Maintenance,On,4112,4,2020,4,27
Server-0220,95.9,87,41,2020-12-03 13:39:08,Limerick,Edge,75,73,1,149.69,Inactive,On,3939,49,2020,12,3
Server-0221,95.6,95,34,2024-11-03 13:53:55,Donegal,Enterprise,68,74,4,128.33,Needs Maintenance,On,2499,28,2024,11,3
Server-0222,96.1,17,34,2024-11-13 10:03:59,Carlow,Edge,64,76,0,136.61,Needs Maintenance,On,4248,95,2024,11,13
Server-0223,98.7,55,27,2022-08-18 18:15:53,Mayo,Mainframe,54,81,0,74.54,Active,On,3871,86,2022,8,18
Server-0224,98.8,73,35,2024-06-07 04:28:09,Limerick,Edge,61,56,1,175.48,Inactive,Off,2562,9,2024,6,7
Server-0225,95.1,92,36,2021-02-22 22:01:17,Mayo,Network Node,94,61,4,118.03,Out of Service,On,4521,53,2021,2,22
Server-0226,95.3,8,44,2020-09-14 03:05:12,Carlow,Edge,72,56,1,155.46,Out of Service,On,3660,48,2020,9,14
Server-0227,99.9,12,26,2024-08-04 19:27:41,Carlow,Enterprise,66,94,4,146.79,Active,Standby,3927,90,2024,8,4
Server-0228,97.5,26,33,2021-07-13 07:16:50,Carlow,Cloud,60,94,2,159.88,Needs Maintenance,On,3882,45,2021,7,13
Server-0229,97.7,7,25,2024-02-13 08:57:24,Limerick,Network Node,80,57,0,151.67,Inactive,On,4377,97,2024,2,13
Server-0230,98.1,52,28,2023-02-08 04:05:50,Donegal,Backup Server,90,53,2,172.78,Under Repair,On,4830,24,2023,2,8
Server-0231,99.8,65,34,2022-01-02 08:49:33,Limerick,Cloud,57,77,3,106.09,Retired,On,3426,56,2022,1,2
Server-0232,95.8,3,37,2020-01-29 20:42:09,Cork,Cloud,89,65,0,146.39,Active,On,3175,52,2020,1,29
Server-0233,98.2,73,43,2024-05-19 12:51:55,Kilkenny,Mainframe,71,89,2,151.42,Active,Standby,4828,64,2024,5,19
Server-0234,95.4,13,27,2024-04-13 05:29:06,Kilkenny,Cloud,81,83,2,106.98,Under Repair,On,3645,4,2024,4,13
Server-0235,97.6,24,35,2022-07-05 01:07:38,Dublin,Cloud,59,76,3,100.93,Needs Maintenance,On,2299,73,2022,7,5
Server-0236,97.2,40,26,2022-05-25 17:17:31,Cork,Edge,88,75,4,121.6,Active,On,3414,79,2022,5,25
Server-0237,96.3,77,32,2023-08-09 18:32:00,Dublin,Network Node,87,92,3,158.74,Needs Maintenance,Standby,2091,33,2023,8,9
Server-0238,97.2,73,26,2020-07-25 07:12:52,Cork,Network Node,94,60,4,95.66,Needs Maintenance,Off,4915,5,2020,7,25
Server-0239,98.5,71,33,2024-05-29 02:22:34,Donegal,Edge,55,50,3,197.08,Needs Maintenance,On,3634,62,2024,5,29
Server-0240,99.2,5,37,2020-07-27 03:42:08,Limerick,Enterprise,84,70,0,119.41,Needs Maintenance,Off,4587,90,2020,7,27
Server-0241,98.9,4,38,2024-01-11 06:41:19,Mayo,Network Node,60,81,2,149.61,Needs Maintenance,On,3502,3,2024,1,11
Server-0242,97.9,20,44,2020-07-13 01:45:55,Donegal,Network Node,67,60,2,183.52,Retired,On,3593,96,2020,7,13
Server-0243,99.5,48,40,2021-01-08 12:50:54,Carlow,Network Node,82,72,4,76.26,Retired,On,2542,53,2021,1,8
Server-0244,98.5,22,35,2020-02-09 05:42:55,Mayo,Mainframe,90,53,3,218.24,Inactive,On,2843,48,2020,2,9
Server-0245,99.2,36,40,2021-07-05 17:05:22,Galway,Network Node,62,51,1,105.88,Out of Service,On,4384,21,2021,7,5
Server-0246,97.0,82,35,2022-08-16 12:35:07,Donegal,Enterprise,88,69,0,216.39,Needs Maintenance,On,3411,53,2022,8,16
Server-0247,98.5,52,42,2024-01-10 15:52:52,Mayo,Network Node,54,77,1,176.04,Needs Maintenance,On,2825,1,2024,1,10
Server-0248,95.4,48,43,2020-02-19 05:40:39,Limerick,Backup Server,85,58,2,59.76,Active,On,4912,26,2020,2,19
Server-0249,99.8,83,43,2023-04-01 20:39:58,Limerick,Enterprise,74,92,3,142.42,Retired,Standby,2185,27,2023,4,1
Server-0250,98.1,9,37,2021-04-27 00:46:18,Donegal,Network Node,53,54,4,110.84,Out of Service,On,3767,47,2021,4,27
Server-0251,99.3,81,25,2021-09-15 04:06:42,Carlow,Backup Server,78,59,4,232.05,Needs Maintenance,Off,4262,33,2021,9,15
Server-0252,97.4,19,27,2024-11-30 06:52:26,Galway,Enterprise,73,58,4,160.49,Needs Maintenance,On,2074,85,2024,11,30
Server-0253,95.2,47,39,2024-09-07 13:01:11,Donegal,Edge,91,52,2,53.1,Active,On,4005,94,2024,9,7
Server-0254,97.5,10,44,2024-09-29 12:13:54,Donegal,Network Node,70,80,0,213.12,Inactive,On,4175,44,2024,9,29
Server-0255,98.6,78,28,2024-05-19 23:38:25,Limerick,Enterprise,90,84,1,177.47,Inactive,On,2296,85,2024,5,19
Server-0256,95.3,95,43,2020-09-20 05:04:49,Mayo,Mainframe,60,53,2,170.77,Inactive,On,2105,57,2020,9,20
Server-0257,95.5,10,40,2024-03-15 18:21:31,Cork,Mainframe,76,56,3,151.14,Needs Maintenance,On,4096,16,2024,3,15
Server-0258,95.3,92,34,2023-02-26 01:29:11,Dublin,Edge,86,65,4,78.98,Out of Service,On,4078,37,2023,2,26
Server-0259,95.6,38,28,2021-01-15 22:10:45,Limerick,Cloud,90,65,3,229.06,Inactive,On,2363,9,2021,1,15
Server-0260,98.1,0,35,2022-11-21 18:10:33,Dublin,Mainframe,59,77,2,138.0,Needs Maintenance,On,3555,29,2022,11,21
Server-0261,99.4,63,28,2024-04-14 02:47:11,Limerick,Network Node,60,88,3,221.97,Active,On,3352,20,2024,4,14
Server-0262,97.4,46,27,2025-01-10 22:55:43,Limerick,Edge,92,62,1,150.72,Needs Maintenance,On,3383,8,2025,1,10
Server-0263,99.0,90,29,2022-05-03 04:39:22,Kilkenny,Enterprise,58,93,4,140.48,Inactive,Off,2723,78,2022,5,3
Server-0264,97.0,98,36,2020-05-30 09:18:17,Cork,Backup Server,91,69,1,63.56,Needs Maintenance,On,2636,47,2020,5,30
Server-0265,99.3,7,43,2023-12-18 23:05:33,Limerick,Backup Server,52,94,4,114.61,Needs Maintenance,Standby,4368,41,2023,12,18
Server-0266,95.8,75,32,2021-03-22 09:05:52,Kilkenny,Backup Server,93,53,4,216.11,Active,On,2298,42,2021,3,22
Server-0267,97.9,91,27,2023-11-22 10:35:33,Kilkenny,Enterprise,55,73,3,186.06,Needs Maintenance,Standby,3250,7,2023,11,22
Server-0268,97.6,47,34,2023-05-25 04:32:29,Dublin,Enterprise,74,81,3,176.24,Needs Maintenance,On,2330,60,2023,5,25
Server-0269,95.5,82,43,2025-03-31 07:14:54,Carlow,Enterprise,56,71,4,179.59,Needs Maintenance,On,4939,41,2025,3,31
Server-0270,96.2,92,25,2024-08-10 23:41:09,Limerick,Network Node,76,93,4,150.17,Out of Service,On,2303,17,2024,8,10
Server-0271,97.4,81,39,2020-11-02 20:54:08,Galway,Mainframe,71,54,3,126.52,Under Repair,On,2965,74,2020,11,2
Server-0272,98.9,97,39,2023-09-30 12:53:33,Donegal,Backup Server,68,83,3,110.04,Active,On,2212,37,2023,9,30
Server-0273,99.5,18,35,2020-11-16 22:30:22,Dublin,Enterprise,79,89,2,127.1,Inactive,On,4673,62,2020,11,16
Server-0274,98.7,87,28,2023-08-06 11:57:57,Donegal,Backup Server,71,81,3,157.08,Needs Maintenance,On,4643,89,2023,8,6
Server-0275,96.5,97,27,2023-10-19 21:30:34,Cork,Network Node,72,73,1,111.44,Out of Service,Off,3362,87,2023,10,19
Server-0276,95.5,95,41,2025-03-22 15:45:59,Limerick,Edge,61,86,2,150.84,Active,On,3340,44,2025,3,22
Server-0277,97.6,65,41,2021-06-23 23:14:41,Cork,Backup Server,51,57,1,153.95,Active,Standby,2909,36,2021,6,23
Server-0278,96.7,63,35,2021-12-23 23:16:38,Dublin,Network Node,78,67,2,140.91,Retired,On,3431,64,2021,12,23
Server-0279,97.8,95,28,2022-07-15 20:06:05,Cork,Backup Server,78,93,2,67.81,Needs Maintenance,On,3346,82,2022,7,15
Server-0280,97.0,71,29,2020-01-10 04:39:26,Dublin,Edge,63,58,4,97.45,Active,On,2859,42,2020,1,10
Server-0281,96.9,61,42,2023-09-16 06:29:32,Carlow,Backup Server,58,51,2,141.91,Active,Standby,3707,30,2023,9,16
Server-0282,99.6,52,27,2023-09-20 15:24:14,Dublin,Mainframe,94,50,0,43.2,Inactive,On,3736,6,2023,9,20
Server-0283,98.3,72,25,2021-07-11 20:00:52,Cork,Backup Server,91,56,2,201.27,Out of Service,On,2832,79,2021,7,11
Server-0284,98.3,22,44,2020-03-12 19:52:10,Carlow,Backup Server,75,91,2,214.99,Inactive,On,2586,24,2020,3,12
Server-0285,95.7,28,32,2020-06-08 12:50:26,Kilkenny,Enterprise,78,69,1,192.59,Retired,On,4461,29,2020,6,8
Server-0286,96.9,70,36,2022-12-22 06:56:28,Mayo,Backup Server,54,60,2,164.11,Under Repair,On,3559,16,2022,12,22
Server-0287,98.8,4,36,2021-12-03 01:41:26,Carlow,Cloud,71,69,3,88.35,Needs Maintenance,Standby,2421,55,2021,12,3
Server-0288,97.8,39,43,2022-06-16 14:42:14,Dublin,Backup Server,78,94,1,165.34,Active,On,3946,73,2022,6,16
Server-0289,97.3,31,38,2023-07-27 15:02:23,Donegal,Edge,62,51,1,220.24,Active,On,3378,70,2023,7,27
Server-0290,99.9,2,41,2024-10-23 15:13:15,Donegal,Cloud,67,82,1,93.35,Out of Service,On,3926,78,2024,10,23
Server-0291,95.7,9,44,2021-09-07 00:53:07,Cork,Network Node,56,71,1,277.71,Needs Maintenance,On,2236,17,2021,9,7
Server-0292,95.8,61,34,2021-02-06 03:30:53,Limerick,Network Node,62,77,3,190.89,Needs Maintenance,Standby,3851,56,2021,2,6
Server-0293,97.8,39,32,2024-10-24 13:41:11,Limerick,Cloud,94,80,1,96.97,Needs Maintenance,On,2327,11,2024,10,24
Server-0294,97.0,92,39,2024-06-23 20:34:40,Limerick,Mainframe,85,84,1,99.5,Under Repair,On,2119,28,2024,6,23
Server-0295,97.4,44,43,2021-02-01 06:16:22,Kilkenny,Enterprise,70,59,3,124.74,Under Repair,Standby,2730,7,2021,2,1
Server-0296,97.7,82,28,2024-01-02 03:18:15,Dublin,Network Node,77,71,2,147.31,Needs Maintenance,Standby,4522,97,2024,1,2
Server-0297,95.6,88,39,2020-08-17 22:31:29,Donegal,Cloud,93,66,0,131.17,Under Repair,On,3776,29,2020,8,17
Server-0298,96.4,83,29,2022-09-13 14:52:37,Limerick,Cloud,87,92,2,9.95,Retired,On,2901,29,2022,9,13
Server-0299,97.7,45,39,2020-11-06 17:47:39,Dublin,Backup Server,52,87,3,84.89,Inactive,On,4177,61,2020,11,6
Server-0300,96.0,73,25,2023-11-06 06:53:08,Donegal,Edge,77,56,2,149.66,Needs Maintenance,On,4184,66,2023,11,6
Server-0301,99.2,50,43,2021-06-01 03:17:45,Carlow,Cloud,94,86,1,159.5,Needs Maintenance,On,4795,30,2021,6,1
Server-0302,98.9,10,37,2022-03-12 07:35:39,Mayo,Cloud,71,62,3,195.11,Needs Maintenance,Standby,3861,19,2022,3,12
Server-0303,97.8,77,41,2023-03-20 13:54:52,Mayo,Edge,92,78,3,116.71,Needs Maintenance,On,2354,44,2023,3,20
Server-0304,97.5,50,43,2020-10-23 12:26:24,Dublin,Edge,92,75,0,157.48,Retired,Standby,2777,56,2020,10,23
Server-0305,99.6,94,37,2023-12-21 18:26:43,Limerick,Network Node,82,52,0,150.47,Active,Standby,4228,62,2023,12,21
Server-0306,98.8,4,30,2022-04-17 08:36:15,Donegal,Backup Server,62,88,2,108.16,Inactive,On,2147,74,2022,4,17
Server-0307,95.2,27,32,2022-06-09 21:11:43,Galway,Mainframe,90,59,1,181.05,Out of Service,On,3705,65,2022,6,9
Server-0308,96.1,82,28,2021-07-19 23:07:00,Cork,Network Node,94,86,0,174.07,Active,On,3610,50,2021,7,19
Server-0309,95.4,32,37,2023-12-12 17:35:40,Cork,Mainframe,86,72,2,265.88,Needs Maintenance,On,4138,99,2023,12,12
Server-0310,100.0,1,41,2020-11-21 12:43:37,Dublin,Backup Server,54,69,2,203.37,Active,On,3116,81,2020,11,21
Server-0311,97.1,92,38,2023-09-28 15:06:28,Galway,Enterprise,85,83,4,72.73,Needs Maintenance,On,3107,98,2023,9,28
Server-0312,95.7,81,26,2022-01-26 09:31:27,Carlow,Edge,89,53,4,196.63,Retired,Standby,3735,98,2022,1,26
Server-0313,96.8,9,40,2024-06-10 17:51:41,Cork,Network Node,57,81,1,78.42,Retired,Standby,2750,50,2024,6,10
Server-0314,99.9,55,44,2020-12-13 06:10:08,Limerick,Backup Server,51,94,4,223.71,Under Repair,On,2076,56,2020,12,13
Server-0315,95.7,14,36,2020-12-23 00:28:59,Dublin,Edge,93,91,1,135.26,Retired,On,3671,16,2020,12,23
Server-0316,96.8,85,34,2025-01-16 23:36:36,Kilkenny,Edge,92,67,1,165.87,Inactive,On,4102,69,2025,1,16
Server-0317,96.4,26,28,2022-02-15 17:51:33,Cork,Mainframe,90,50,3,215.72,Active,On,4450,77,2022,2,15
Server-0318,99.0,26,29,2021-10-06 15:41:14,Dublin,Cloud,66,72,2,173.54,Active,On,3407,65,2021,10,6
Server-0319,95.1,85,41,2020-08-04 08:29:23,Kilkenny,Backup Server,53,93,4,190.63,Needs Maintenance,Standby,3696,16,2020,8,4
Server-0320,99.7,20,44,2022-08-09 11:59:40,Mayo,Backup Server,68,62,0,117.58,Inactive,On,3268,72,2022,8,9
Server-0321,99.3,30,32,2020-10-10 00:52:57,Galway,Cloud,83,53,1,103.41,Retired,Off,2375,70,2020,10,10
Server-0322,96.8,60,42,2022-07-27 05:12:57,Donegal,Backup Server,66,87,1,151.39,Inactive,On,2232,62,2022,7,27
Server-0323,99.5,97,32,2024-12-30 16:54:50,Limerick,Edge,74,58,2,182.97,Under Repair,On,3510,63,2024,12,30
Server-0324,97.1,69,32,2024-08-17 08:40:40,Mayo,Network Node,54,86,2,144.93,Under Repair,On,3815,77,2024,8,17
Server-0325,96.5,12,39,2020-01-10 20:32:43,Limerick,Network Node,66,80,4,232.09,Inactive,Off,4656,9,2020,1,10
Server-0326,97.0,39,32,2023-07-12 14:43:04,Donegal,Backup Server,60,51,4,178.4,Out of Service,On,2816,39,2023,7,12
Server-0327,99.1,14,34,2021-02-28 10:13:44,Kilkenny,Mainframe,65,65,1,134.81,Active,Standby,2227,98,2021,2,28
Server-0328,97.8,90,41,2022-09-12 00:15:21,Limerick,Enterprise,65,90,3,142.24,Needs Maintenance,On,4178,52,2022,9,12
Server-0329,96.1,58,38,2025-03-09 05:37:42,Limerick,Network Node,55,70,0,122.47,Retired,On,3716,9,2025,3,9
Server-0330,95.3,94,40,2025-03-03 05:25:15,Donegal,Backup Server,87,70,0,173.74,Inactive,On,4688,66,2025,3,3
Server-0331,98.0,41,44,2021-07-21 23:38:25,Donegal,Enterprise,88,51,1,130.41,Under Repair,On,4714,76,2021,7,21
Server-0332,99.1,22,26,2020-12-05 06:38:23,Carlow,Edge,67,85,2,159.98,Needs Maintenance,Standby,2252,46,2020,12,5
Server-0333,99.3,63,44,2025-01-03 15:05:57,Dublin,Mainframe,52,56,1,226.57,Out of Service,On,4150,69,2025,1,3
Server-0334,99.1,98,30,2020-10-25 03:00:38,Carlow,Backup Server,67,64,1,172.78,Needs Maintenance,Standby,3904,87,2020,10,25
Server-0335,97.6,53,44,2023-03-06 05:36:18,Mayo,Mainframe,56,86,0,147.44,Active,On,3241,8,2023,3,6
Server-0336,96.9,7,29,2022-09-29 13:07:50,Donegal,Edge,60,58,1,138.97,Active,On,2382,30,2022,9,29
Server-0337,99.9,96,43,2022-06-12 14:37:25,Limerick,Edge,64,50,1,216.04,Needs Maintenance,Off,3438,76,2022,6,12
Server-0338,99.6,27,35,2021-09-05 18:01:17,Donegal,Enterprise,86,65,2,169.57,Retired,On,4459,3,2021,9,5
Server-0339,98.8,70,40,2021-07-20 00:43:14,Galway,Network Node,63,72,3,187.9,Needs Maintenance,On,4531,30,2021,7,20
Server-0340,97.2,99,42,2022-03-08 10:51:01,Cork,Backup Server,72,73,0,121.0,Under Repair,Off,4063,20,2022,3,8
Server-0341,99.9,12,31,2024-12-27 03:09:52,Donegal,Network Node,85,73,3,83.53,Active,On,4796,39,2024,12,27
Server-0342,96.9,41,43,2020-01-15 08:56:01,Carlow,Cloud,66,59,2,214.16,Needs Maintenance,On,3619,96,2020,1,15
Server-0343,98.4,30,38,2024-12-25 06:07:21,Mayo,Enterprise,71,88,4,203.29,Inactive,On,3672,49,2024,12,25
Server-0344,96.5,12,34,2021-06-15 11:20:51,Kilkenny,Mainframe,73,60,1,97.12,Under Repair,On,3055,89,2021,6,15
Server-0345,99.2,34,30,2020-01-06 23:50:07,Carlow,Enterprise,76,79,3,191.86,Out of Service,On,3524,98,2020,1,6
Server-0346,99.3,49,32,2022-05-03 12:46:19,Limerick,Backup Server,66,89,1,218.44,Needs Maintenance,On,3600,53,2022,5,3
Server-0347,97.5,70,42,2020-03-02 14:20:20,Kilkenny,Enterprise,72,82,1,130.56,Active,On,4112,78,2020,3,2
Server-0348,97.8,21,30,2021-11-09 21:05:06,Limerick,Edge,56,56,0,147.73,Needs Maintenance,On,2352,96,2021,11,9
Server-0349,99.7,39,27,2024-05-12 07:20:11,Carlow,Edge,50,55,3,245.68,Out of Service,On,3047,13,2024,5,12
Server-0350,95.7,51,27,2024-04-18 21:38:43,Galway,Edge,76,92,4,213.12,Needs Maintenance,On,4660,43,2024,4,18
Server-0351,97.4,97,38,2022-06-18 16:55:45,Carlow,Edge,83,57,0,113.35,Out of Service,On,2449,76,2022,6,18
Server-0352,97.6,8,37,2021-09-30 23:57:04,Kilkenny,Backup Server,86,65,1,117.92,Needs Maintenance,On,2240,97,2021,9,30
Server-0353,99.1,31,33,2022-06-30 03:53:33,Dublin,Edge,94,70,3,138.47,Out of Service,On,2349,97,2022,6,30
Server-0354,98.9,98,40,2021-05-22 00:25:34,Kilkenny,Enterprise,64,53,3,163.12,Active,On,3720,41,2021,5,22
Server-0355,98.0,2,35,2022-07-14 14:53:39,Dublin,Edge,67,76,0,176.48,Retired,On,3259,41,2022,7,14
Server-0356,95.8,63,40,2020-08-07 07:45:37,Mayo,Backup Server,53,84,4,87.43,Active,On,3486,42,2020,8,7
Server-0357,97.0,20,34,2022-02-09 06:14:32,Galway,Network Node,78,50,0,119.58,Needs Maintenance,Standby,4082,4,2022,2,9
Server-0358,95.5,76,37,2024-07-01 08:22:12,Dublin,Network Node,72,65,4,56.52,Inactive,On,3485,45,2024,7,1
Server-0359,95.8,96,44,2021-07-08 02:08:40,Kilkenny,Cloud,92,80,0,188.12,Active,On,2116,50,2021,7,8
Server-0360,96.1,35,41,2023-09-29 05:41:12,Galway,Network Node,71,87,3,152.66,Needs Maintenance,Off,3857,16,2023,9,29
Server-0361,96.7,9,44,2021-07-06 14:27:46,Galway,Cloud,69,67,1,139.01,Retired,On,2471,56,2021,7,6
Server-0362,97.2,99,42,2023-03-28 17:28:45,Galway,Backup Server,71,86,4,128.58,Out of Service,On,3647,47,2023,3,28
Server-0363,98.6,17,40,2021-10-06 15:32:56,Kilkenny,Network Node,61,59,3,142.04,Needs Maintenance,On,3467,61,2021,10,6
Server-0364,95.1,94,32,2020-03-28 18:30:11,Kilkenny,Backup Server,94,72,4,170.41,Under Repair,On,3362,46,2020,3,28
Server-0365,99.4,0,42,2025-03-22 04:29:02,Dublin,Mainframe,84,68,4,90.48,Needs Maintenance,On,4813,82,2025,3,22
Server-0366,100.0,30,33,2022-01-29 08:17:49,Limerick,Cloud,75,91,4,113.22,Out of Service,On,4586,28,2022,1,29
Server-0367,99.8,25,38,2023-08-28 20:11:41,Kilkenny,Enterprise,63,56,0,99.11,Needs Maintenance,On,4726,5,2023,8,28
Server-0368,97.1,79,30,2023-05-31 10:00:47,Donegal,Edge,93,79,4,21.43,Active,On,3744,72,2023,5,31
Server-0369,97.0,37,29,2023-09-07 20:55:46,Limerick,Cloud,69,87,1,239.03,Needs Maintenance,Standby,2562,38,2023,9,7
Server-0370,97.6,54,37,2022-02-05 19:35:52,Dublin,Network Node,85,90,4,183.96,Active,Standby,2694,50,2022,2,5
Server-0371,98.3,75,37,2022-10-23 03:49:05,Galway,Enterprise,61,92,0,109.4,Needs Maintenance,On,4093,81,2022,10,23
Server-0372,96.4,42,26,2022-05-02 10:40:04,Cork,Network Node,58,93,4,161.93,Active,On,4061,19,2022,5,2
Server-0373,98.3,42,41,2025-04-12 12:28:40,Mayo,Enterprise,82,67,0,91.76,Needs Maintenance,Off,2754,64,2025,4,12
Server-0374,96.5,50,44,2020-04-07 22:33:52,Dublin,Network Node,73,55,3,175.05,Under Repair,On,4909,97,2020,4,7
Server-0375,98.3,92,42,2023-05-20 06:03:24,Cork,Edge,58,61,1,270.09,Retired,On,2089,86,2023,5,20
Server-0376,98.3,59,30,2023-05-09 08:54:07,Dublin,Mainframe,73,60,0,197.66,Needs Maintenance,Standby,3951,26,2023,5,9
Server-0377,95.0,57,25,2025-04-02 05:58:39,Limerick,Backup Server,79,51,2,50.96,Under Repair,On,3495,15,2025,4,2
Server-0378,99.4,59,44,2022-11-18 06:30:06,Galway,Network Node,54,77,2,73.27,Under Repair,On,2682,61,2022,11,18
Server-0379,96.0,75,39,2024-01-23 05:54:08,Mayo,Network Node,57,67,3,75.67,Inactive,Off,2832,33,2024,1,23
Server-0380,100.0,4,35,2023-04-22 11:23:30,Dublin,Cloud,64,72,4,129.05,Active,On,4452,63,2023,4,22
Server-0381,97.8,41,39,2023-01-20 15:23:59,Mayo,Edge,94,62,1,146.68,Retired,Standby,2217,10,2023,1,20
Server-0382,96.9,1,44,2022-05-27 17:58:07,Mayo,Enterprise,69,93,3,220.57,Retired,Off,3693,69,2022,5,27
Server-0383,95.5,59,34,2020-10-26 11:41:34,Carlow,Cloud,64,69,4,82.13,Active,Standby,3272,80,2020,10,26
Server-0384,98.4,11,35,2020-08-05 04:00:30,Carlow,Edge,71,73,3,151.11,Out of Service,On,3561,41,2020,8,5
Server-0385,96.8,13,31,2021-06-09 18:46:44,Galway,Edge,81,62,4,18.1,Retired,On,2938,9,2021,6,9
Server-0386,99.8,46,43,2021-07-14 22:00:26,Donegal,Cloud,55,76,4,98.54,Retired,On,3378,30,2021,7,14
Server-0387,99.3,53,32,2025-03-16 16:10:59,Cork,Backup Server,87,64,2,82.95,Under Repair,On,4364,79,2025,3,16
Server-0388,95.6,93,26,2021-02-25 09:48:08,Kilkenny,Backup Server,82,70,3,42.98,Retired,On,3976,38,2021,2,25
Server-0389,97.3,34,28,2022-03-27 15:48:57,Dublin,Enterprise,60,88,4,187.93,Active,On,3949,86,2022,3,27
Server-0390,97.2,46,44,2025-04-07 20:32:25,Galway,Mainframe,77,51,1,117.34,Retired,On,2037,67,2025,4,7
Server-0391,98.5,16,38,2025-03-08 19:52:15,Mayo,Cloud,52,59,1,158.92,Active,On,2278,82,2025,3,8
Server-0392,96.4,2,29,2021-06-26 10:28:28,Mayo,Network Node,52,67,3,80.8,Needs Maintenance,On,2458,86,2021,6,26
Server-0393,99.2,72,34,2022-05-23 18:48:52,Cork,Backup Server,78,86,0,208.8,Needs Maintenance,Off,2817,57,2022,5,23
Server-0394,99.7,59,32,2022-02-10 04:29:09,Limerick,Mainframe,60,58,2,102.33,Active,On,3485,32,2022,2,10
Server-0395,97.8,70,32,2021-07-02 07:03:01,Dublin,Enterprise,86,61,2,205.58,Active,On,2523,69,2021,7,2
Server-0396,99.6,63,40,2020-05-09 23:18:39,Dublin,Enterprise,94,67,1,203.59,Active,On,2285,48,2020,5,9
Server-0397,96.6,83,33,2021-07-01 13:59:54,Donegal,Cloud,92,94,2,162.84,Active,Off,3998,65,2021,7,1
Server-0398,96.6,60,26,2023-09-01 14:59:51,Cork,Cloud,81,52,3,167.63,Active,Standby,3717,56,2023,9,1
Server-0399,98.6,75,37,2021-10-17 02:25:00,Mayo,Mainframe,64,69,0,99.41,Needs Maintenance,Standby,3701,48,2021,10,17
Server-0400,97.2,6,27,2024-09-01 12:24:24,Dublin,Mainframe,53,84,3,69.0,Needs Maintenance,Standby,3516,28,2024,9,1
Server-0401,96.4,92,27,2022-04-17 05:09:51,Donegal,Network Node,81,79,1,159.55,Needs Maintenance,Off,3785,6,2022,4,17
Server-0402,96.5,61,29,2023-11-26 19:13:04,Carlow,Network Node,92,52,2,160.84,Inactive,On,3752,87,2023,11,26
Server-0403,99.2,28,43,2023-01-01 17:54:35,Limerick,Backup Server,83,64,3,131.19,Under Repair,On,4114,87,2023,1,1
Server-0404,98.2,17,28,2024-06-20 03:42:39,Donegal,Network Node,59,67,0,108.92,Active,On,3794,47,2024,6,20
Server-0405,99.0,1,27,2022-01-26 13:06:58,Cork,Mainframe,79,84,4,106.85,Active,On,3238,65,2022,1,26
Server-0406,97.1,47,34,2023-03-20 18:01:33,Mayo,Edge,90,59,2,76.03,Needs Maintenance,Off,2045,54,2023,3,20
Server-0407,99.7,10,44,2023-04-09 06:27:16,Limerick,Mainframe,67,92,2,197.77,Under Repair,On,3225,15,2023,4,9
